"id","celebrate","main","cooked","stuffing","cranberry","gravy","brussel.sprouts","carrots","cauliflower","corn","cornbread","fruit.salad","green.beans","mac.n.cheese","mashed.potatoes","rolls","squash","salad","yams.sweet.potato","apple.pie","buttermilk.pie","cherry.pie","chocolate.pie","coconut.pie","keylime.pie","peach.pie","pecan.pie","pumpkin.pie","sweet.potato.pie","apple.cobbler","blondies","brownies","carrot.cake","cheesecake","cookies","fudge","ice.cream","peach.cobbler","pray","friendsgiving","black.friday","area.live","age","gender","income","DivName","celebrate01","gravy01","friendsgiving01","black.friday01","brussel.sprouts01","carrots01","cauliflower01","corn01","cornbread01","fruit.salad01","green.beans01","mac.n.cheese01","mashed.potatoes01","rolls01","squash01","salad01","yams.sweet.potato01","apple.pie01","buttermilk.pie01","cherry.pie01","chocolate.pie01","coconut.pie01","keylime.pie01","peach.pie01","pecan.pie01","pumpkin.pie01","sweet.potato.pie01","apple.cobbler01","blondies01","brownies01","carrot.cake01","cheesecake01","cookies01","fudge01","ice.cream01","peach.cobbler01"
4336104179,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","Yes","No","Suburban","60+","Female","Prefer not to answer","South Atlantic",1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336103434,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","Corn","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","","","","","","Pumpkin","","","","","","","Cookies","","Ice cream","","No","Yes","No","Urban","30 - 44","Male","$50,000 to $74,999","East North Central",1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4336103319,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","Cherry","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","No","Rural","60+","Female","$100,000 to $124,999","East North Central",1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336101470,"Yes","Turkey","Baked","Bread-based","Other (please specify)","Yes","","Carrots","","Corn","","","","","Mashed potatoes","","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","Key lime","","Pecan","Pumpkin","","","","","","Cheesecake","","","","","No","Yes","No","Urban","45 - 59","Female","$175,000 to $199,999","Pacific",1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
4336099044,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","","","","","","","","","","Pumpkin","","","","","","","","","","","No","Yes","No","Suburban","18 - 29","Male","$25,000 to $49,999","Pacific",1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336098809,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","Yes","No","Rural","60+","Male","Prefer not to answer","West South Central",1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336093974,"Yes","Turkey","Baked","Bread-based","None","Yes","","Carrots","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","Cherry","","","","","","Pumpkin","","","","","","Cheesecake","","","","","Yes","Yes","No","Rural","30 - 44","Male","$10,000 to $24,999","West North Central",1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4336092370,"Yes","Chicken","Baked","None","None","No","","Carrots","","Corn","","Fruit salad","","","","","","","Yams/sweet potato casserole","Apple","","Cherry","","","","","","","","Apple cobbler","","","","","","","","","Yes","Yes","Yes","Suburban","45 - 59","Female","$10,000 to $24,999","South Atlantic",1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4336091474,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","","","Mashed potatoes","","","Vegetable salad","","","","Cherry","","","","","","","","","","","Carrot cake","","","","","","Yes","No","No","Suburban","60+","Male","$100,000 to $124,999","Pacific",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4336090652,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","Carrots","Cauliflower","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","Cherry","Chocolate","","Key lime","Peach","Pecan","Pumpkin","Sweet Potato","Apple cobbler","","Brownies","Carrot cake","Cheesecake","Cookies","Fudge","Ice cream","Peach cobbler","Yes","Yes","Yes","Suburban","18 - 29","Female","$175,000 to $199,999","Pacific",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4336090647,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","","","","","","Pumpkin","","","","","","","","","","","Yes","Yes","No","Suburban","30 - 44","Female","$50,000 to $74,999","Pacific",1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336090552,"Yes","Chicken","Baked","Bread-based","Canned","Yes","","","","","Cornbread","","","Macaroni and cheese","","","","","Yams/sweet potato casserole","","","","","","","","","","Sweet Potato","","","","","","","","","Peach cobbler","Yes","No","No","Rural","45 - 59","Female","$10,000 to $24,999","South Atlantic",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4336086559,"Yes","Turkey","Roasted","Bread-based","None","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Rural","30 - 44","Female","$25,000 to $49,999","Middle Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336085504,"Yes","Turkey","Roasted","Bread-based","None","Yes","","Carrots","","Corn","Cornbread","","","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","Cherry","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","Yes","No","Rural","18 - 29","Female","Prefer not to answer","South Atlantic",1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336085020,"Yes","Chicken","Fried","Rice-based","Homemade","Yes","","","","","","","","Macaroni and cheese","","","","","","","","","","","","","","","Sweet Potato","","","","","","Cookies","","","","Yes","No","No","Urban","30 - 44","Female","$25,000 to $49,999","",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4336083561,"Yes","I don't know","I don't know","None","Homemade","Yes","","","","","","","","","","Rolls/biscuits","","","","","","","Chocolate","","","","","","","","","Brownies","","","","","","","No","No","Yes","Rural","18 - 29","Female","Prefer not to answer","West North Central",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4336083443,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","Yes","No","Yes","Urban","45 - 59","Female","$25,000 to $49,999","East North Central",1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4336081481,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","Carrots","","","","Fruit salad","","","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","Chocolate","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Urban","60+","Male","$25,000 to $49,999","Pacific",1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4336080517,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","Cheesecake","","","","","No","Yes","Yes","Suburban","45 - 59","Female","$100,000 to $124,999","South Atlantic",1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4336079860,"Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336078959,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","Brownies","","","","","","","Yes","No","No","Urban","30 - 44","Female","$50,000 to $74,999","Mountain",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4336078481,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","Cornbread","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Suburban","60+","Male","$50,000 to $74,999","Pacific",1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336076367,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","Cauliflower","","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","Sweet Potato","","","","","","","","","","No","No","No","Urban","45 - 59","Female","$50,000 to $74,999","Middle Atlantic",1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4336076365,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","","","Cornbread","","Green beans/green bean casserole","","","","","","","","","","Chocolate","","","Peach","","","","Apple cobbler","Blondies","","","Cheesecake","","Fudge","","","No","No","No","Suburban","30 - 44","Male","$75,000 to $99,999","Pacific",1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
4336076323,"Yes","Turkey","Fried","Bread-based","Canned","No","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","Buttermilk","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","Yes","Suburban","18 - 29","Female","$0 to $9,999","West South Central",1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336074858,"Yes","Turkey","Baked","Bread-based","None","No","","","","Corn","Cornbread","Fruit salad","","","Mashed potatoes","","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","Cookies","","Ice cream","","Yes","No","No","Suburban","18 - 29","Female","$25,000 to $49,999","Pacific",1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4336073613,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","Sweet Potato","","","","","","","","Ice cream","","No","No","No","Urban","45 - 59","Female","Prefer not to answer","Pacific",1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4336073270,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","Carrots","","","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","","","","","","","","","","Ice cream","","No","No","No","Suburban","60+","Female","$200,000 and up","Middle Atlantic",1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4336071328,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30 - 44","Male","$0 to $9,999","Pacific",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336070791,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","","","","","Pecan","Pumpkin","","Apple cobbler","","","","","","","","","Yes","No","Yes","Suburban","18 - 29","Female","Prefer not to answer","East North Central",1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4336068292,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","","","Squash","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","No","Suburban","45 - 59","Female","$50,000 to $74,999","Middle Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336067092,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45 - 59","Female","$0 to $9,999","Mountain",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336066162,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","","","","","","","","","","Cherry","Chocolate","","","","","","","","","Brownies","","","","","","","Yes","No","Yes","Urban","18 - 29","Female","$0 to $9,999","Pacific",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4336065006,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","Apple cobbler","","","","Cheesecake","","","","","Yes","Yes","Yes","Urban","18 - 29","Female","$10,000 to $24,999","East North Central",1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
4336062672,"Yes","Turkey","Other (please specify)","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Rural","60+","Female","$200,000 and up","Pacific",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336058499,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","","","Vegetable salad","","","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Urban","60+","Female","$150,000 to $174,999","Pacific",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336057426,"Yes","Turkey","Roasted","Bread-based","Other (please specify)","Yes","Brussel sprouts","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$100,000 to $124,999","Pacific",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336057324,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45 - 59","Female","$75,000 to $99,999","Pacific",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336056462,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Female","$50,000 to $74,999","Middle Atlantic",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336056145,"Yes","Turkey","Fried","Bread-based","Homemade","Yes","","Carrots","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","Chocolate","","","","Pecan","Pumpkin","","","","","","","Cookies","","","Peach cobbler","Yes","Yes","Yes","Rural","18 - 29","Female","$0 to $9,999","South Atlantic",1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4336055904,"Yes","Turkey","Baked","None","Homemade","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336054647,"Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336048135,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","Sweet Potato","","","","","Cheesecake","","","Ice cream","Peach cobbler","Yes","Yes","No","Suburban","30 - 44","Male","$25,000 to $49,999","Middle Atlantic",1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
4336047575,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","Yes","Yes","Rural","30 - 44","Female","$25,000 to $49,999","West South Central",1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336047405,"Yes","Turkey","Roasted","Bread-based","None","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","Pumpkin","","","","","","","","Fudge","","","No","","","","","","","",1,1,NA,NA,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4336041912,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","Cornbread","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","Chocolate","","","","","Pumpkin","","","","","","","","","","","No","Yes","No","Urban","18 - 29","Male","$25,000 to $49,999","West South Central",1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336041869,"Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336041422,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Male","Prefer not to answer","",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336040902,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","","Macaroni and cheese","Mashed potatoes","","","Vegetable salad","","","","","","","","","","","","","","","","Cheesecake","","","","","Yes","No","No","Urban","18 - 29","Female","$25,000 to $49,999","South Atlantic",1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4336040679,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","Cauliflower","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","","","","","","","Pecan","","","","","","","","","","","","No","No","No","Suburban","60+","Male","$200,000 and up","Pacific",1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4336040464,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","No","","","","","","","",1,1,NA,NA,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336038370,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Female","$150,000 to $174,999","Pacific",1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336037944,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","Corn","","","","","Mashed potatoes","","Squash","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Urban","60+","Female","$75,000 to $99,999","New England",1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4336037337,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","","","Mashed potatoes","Rolls/biscuits","","","","Apple","","","Chocolate","","","","","","","","","","","","","","","","Yes","Yes","No","Urban","18 - 29","Female","$150,000 to $174,999","West South Central",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
